alpha,beta,discount,seed,converged,convergence_iter,best_action_idx,w1,w2,w3,avg_train_w1,avg_train_w2,avg_train_w3,distance_to_grid_benchmark,distance_to_continuous_benchmark,distance_avg_training_to_grid,distance_avg_training_to_continuous,learned_mean,learned_variance,learned_utility,grid_benchmark_utility,utility_gap_to_grid,utility_gap_to_continuous,utility_gap_avg_training_to_grid,utility_gap_avg_training_to_continuous,grid_w1,grid_w2,grid_w3
0.01,0.002,0.9,42,True,1504,304,1.5,-0.1,-0.4,0.9597074468085136,-0.07367021276595566,0.11396276595745272,1.104536101718726,1.125441958414215,0.5765460288588715,0.586793310977712,0.000668946786558182,0.00023874754435332287,0.0003108254700281977,0.000596518511394103,0.00028569304136590533,0.00028575764034203144,0.00020170431978284049,0.0002017689187589666,1.0,-0.5,0.5
0.01,0.002,0.9,123,True,1640,131,0.2,-0.5,1.3,0.2445731707317001,-0.25487804878048775,1.0103048780487585,1.1313708498984762,1.108097958414494,0.944015642830338,0.9219806601954874,0.0006466300455624697,0.00013099621459835992,0.00045013572366492985,0.000596518511394103,0.0001463827877291732,0.0001464473867052993,0.00021383132702283562,0.00021389592599896172,1.0,-0.5,0.5
0.01,0.002,0.9,1024,True,1217,71,-0.1,-0.3,1.4,0.06631059983566437,0.036483155299915415,0.8972062448644156,1.4352700094407325,1.412344132969531,1.147764293249742,1.1287608012991674,0.0004749525783258933,0.00014323929230166757,0.00026009363987339193,0.000596518511394103,0.0003364248715207111,0.0003364894704968372,0.00038502620780881444,0.00038509080678494055,1.0,-0.5,0.5
0.01,0.002,0.95,42,True,1504,276,1.2,-0.5,0.3,0.8761303191489538,-0.1989361702127659,0.3228058510638366,0.282842712474619,0.3061156039586008,0.3706492868703621,0.37373463975959803,0.0008390888221250304,0.00016912130971517727,0.0005854068575522645,0.000596518511394103,1.1111653841838591e-05,1.11762528179647e-05,0.00013714712398200804,0.00013721172295813415,1.0,-0.5,0.5
0.01,0.002,0.95,123,True,1640,131,0.2,-0.5,1.3,0.2445731707317001,-0.25487804878048775,1.0103048780487585,1.1313708498984762,1.108097958414494,0.944015642830338,0.9219806601954874,0.0006466300455624697,0.00013099621459835992,0.00045013572366492985,0.000596518511394103,0.0001463827877291732,0.0001464473867052993,0.00021383132702283562,0.00021389592599896172,1.0,-0.5,0.5
0.01,0.002,0.95,1024,True,1217,223,0.7,0.2,0.1,0.4875102711585866,0.30172555464255774,0.21076417419884663,0.8602325267042626,0.8624574837957253,0.9945184513430293,0.9910906405691233,0.00034407001390642113,5.947583581637043e-05,0.0002548562601818655,0.000596518511394103,0.00034166225121223754,0.00034172685018836365,0.000409773180543978,0.0004098377795201041,1.0,-0.5,0.5
0.01,0.002,0.99,42,True,1504,276,1.2,-0.5,0.3,0.8761303191489538,-0.1989361702127659,0.3228058510638366,0.282842712474619,0.3061156039586008,0.3706492868703621,0.37373463975959803,0.0008390888221250304,0.00016912130971517727,0.0005854068575522645,0.000596518511394103,1.1111653841838591e-05,1.11762528179647e-05,0.00013714712398200804,0.00013721172295813415,1.0,-0.5,0.5
0.01,0.002,0.99,123,True,1640,131,0.2,-0.5,1.3,0.2445731707317001,-0.25487804878048775,1.0103048780487585,1.1313708498984762,1.108097958414494,0.944015642830338,0.9219806601954874,0.0006466300455624697,0.00013099621459835992,0.00045013572366492985,0.000596518511394103,0.0001463827877291732,0.0001464473867052993,0.00021383132702283562,0.00021389592599896172,1.0,-0.5,0.5
0.01,0.002,0.99,1024,True,1217,131,0.2,-0.5,1.3,0.21774856203779333,-0.08110106820049301,0.863352506162683,1.1313708498984762,1.108097958414494,0.9588632180824389,0.9392844194170157,0.0006466300455624697,0.00013099621459835992,0.00045013572366492985,0.000596518511394103,0.0001463827877291732,0.0001464473867052993,0.00028863282091953394,0.00028869741989566005,1.0,-0.5,0.5
0.02,0.0001,0.9,42,True,25793,185,0.5,-0.5,1.0,0.4890499999999998,-0.43374999999999975,0.9446999999999999,0.7071067811865476,0.6838338897025656,0.6806005105787095,0.6574994510304109,0.0007043676785312379,0.00010903859759151288,0.0005408097821439687,0.000596518511394103,5.570872925013436e-05,5.577332822626047e-05,8.217516726556455e-05,8.223976624169066e-05,1.0,-0.5,0.5
0.02,0.0001,0.9,123,True,22742,189,0.5,-0.1,0.6,0.3165499999999973,0.19190000000000418,0.49155000000002236,0.6480740698407861,0.6330828731016617,0.9725743750480007,0.9613669311489456,0.0004764880099956214,6.318161935778216e-05,0.0003817155809589482,0.000596518511394103,0.00021480293043515486,0.00021486752941128097,0.0003824714185593314,0.0003825360175354575,1.0,-0.5,0.5
0.02,0.0001,0.9,1024,True,25604,237,0.8,0.2,-0.0,0.6755500000000006,0.2809000000000019,0.04355000000000119,0.8831760866327847,0.8890531362689805,0.9609470406843457,0.9634860337316614,0.0003633158915626772,7.223316281168704e-05,0.00025496614734514663,0.000596518511394103,0.0003415523640489564,0.0003416169630250825,0.0003860202503453476,0.0003860848493214737,1.0,-0.5,0.5
0.02,0.0001,0.95,42,True,25793,269,1.1,-0.2,0.1,1.040749999999965,-0.1578999999999947,0.1171499999999966,0.5099019513592785,0.5263060391674862,0.5150408673105499,0.5289145497922771,0.000648933193067062,0.00013341365243065356,0.00044881271442108163,0.000596518511394103,0.00014770579697302141,0.00014777039594914752,0.0001638537422021572,0.0001639183411782833,1.0,-0.5,0.5
0.02,0.0001,0.95,123,True,22742,157,0.3,0.2,0.5,0.231350000000002,0.353050000000019,0.415599999999997,0.9899494936611665,0.978520638687517,1.1513646186156798,1.1417799711626226,0.0002670865032813969,4.025142835119194e-05,0.00020670936075460898,0.000596518511394103,0.00038980915063949406,0.00038987374961562017,0.00047868739855157444,0.00047875199752770055,1.0,-0.5,0.5
0.02,0.0001,0.95,1024,True,23766,250,0.9,0.2,-0.1,0.8642500000000254,0.13059999999999766,0.005150000000001844,0.9273618495495703,0.936481738670951,0.8129950461103612,0.8205617422724153,0.0003825617692189333,8.81709798586124e-05,0.0002503052994310147,0.000596518511394103,0.00034621321196308836,0.00034627781093921447,0.0003056246666706706,0.0003056892656467967,1.0,-0.5,0.5
0.02,0.0001,0.99,42,True,25793,236,0.8,0.1,0.1,0.7648999999999747,0.11794999999999631,0.1171499999999966,0.7483314773547882,0.753076486973589,0.7640080726013371,0.7675368619204158,0.00042028580869658133,7.423954790330114e-05,0.0003089264868416296,0.000596518511394103,0.0002875920245524734,0.00028765662352859953,0.0002970721780818102,0.0002971367770579363,1.0,-0.5,0.5
0.02,0.0001,0.99,123,True,22742,293,1.4,-0.5,0.1,1.2801000000000418,-0.40169999999999983,0.12159999999999649,0.565685424949238,0.5889583164332198,0.48094226264701057,0.5035078865416133,0.0008775805774375425,0.00021491220935784615,0.0005552122634007733,0.000596518511394103,4.1306247993329716e-05,4.1370846969455825e-05,6.897938818920869e-05,6.90439871653348e-05,1.0,-0.5,0.5
0.02,0.0001,0.99,1024,True,23766,266,1.1,-0.5,0.4,1.0180499999999668,-0.4082499999999999,0.3901999999999873,0.14142135623730956,0.16469424772129143,0.1442217216649476,0.15984191851658536,0.0008198429444687743,0.00015099659497125602,0.0005933480520118903,0.000596518511394103,3.170459382212756e-06,3.2350583583388645e-06,4.12300763612054e-05,4.129467533733151e-05,1.0,-0.5,0.5
0.02,0.0005,0.9,42,True,4897,287,1.3,-0.3,-0.0,1.139449999999988,-0.20480000000000578,0.06535000000000006,0.6164414002968976,0.637865109953392,0.5436082826815585,0.5612012591015691,0.0007443948655134782,0.00018150585457401075,0.000472136083652462,0.000596518511394103,0.00012438242774164102,0.00012444702671776713,0.0001496426498618314,0.00014970724883795752,1.0,-0.5,0.5
0.02,0.0005,0.9,123,True,4546,233,0.8,-0.2,0.4,0.715199999999978,-0.09944999999999807,0.38424999999998827,0.3741657386773941,0.3704731347895509,0.5049251479180026,0.4999271117708931,0.0005911955600982938,8.866656963418896e-05,0.00045819570564701033,0.000596518511394103,0.0001383228057470927,0.00013838740472321882,0.00019003281927315753,0.00019009741824928364,1.0,-0.5,0.5
0.02,0.0005,0.9,1024,True,5554,272,1.1,0.1,-0.2,0.23660000000000045,-0.20694999999999197,0.970350000000014,0.9273618495495703,0.9417387634030219,0.9433382134738406,0.9218581222957989,0.0004780234416653496,0.00012844250957411916,0.00028535967730417087,0.000596518511394103,0.0003111588340899322,0.0003112234330660583,0.0002341184935007224,0.0002341830924768485,1.0,-0.5,0.5
0.02,0.0005,0.95,42,True,4884,186,0.5,-0.4,0.9,0.4787000000000001,-0.2951999999999909,0.8165000000000215,0.6480740698407861,0.625236013504476,0.6433264956458868,0.6219615994212359,0.0006473977613973338,9.547238641906885e-05,0.0005041891817687305,0.000596518511394103,9.23293296253725e-05,9.239392860149861e-05,0.0001372977983113422,0.0001373623972874683,1.0,-0.5,0.5
0.02,0.0005,0.95,123,True,4546,289,1.3,-0.1,-0.2,0.985699999999973,0.11639999999999323,-0.10209999999999883,0.8602325267042626,0.8794626008252481,0.861787595640591,0.8732500524525402,0.0006304550312456699,0.00017819043894134443,0.00036316937283365327,0.000596518511394103,0.00023334913856044978,0.0002334137375365759,0.00030630217856351835,0.00030636677753964446,1.0,-0.5,0.5
0.02,0.0005,0.95,1024,True,5554,150,0.3,-0.5,1.2,0.30149999999999955,-0.41035000000000005,1.108850000000013,0.9899494936611665,0.9666766021771847,0.9309337758401596,0.9078274740880533,0.0006658759232187258,0.00012049651887780211,0.0004851311449020226,0.000596518511394103,0.00011138736649208045,0.00011145196546820656,0.0001408270634392643,0.00014089166241539042,1.0,-0.5,0.5
0.02,0.0005,0.99,42,True,5286,174,0.4,0.1,0.5,0.3965999999999977,0.23444999999999938,0.36895000000000094,0.848528137423857,0.8371343525472208,0.9595219981845136,0.9516710109507057,0.0003433022980715571,4.649579306473349e-05,0.0002735586084744569,0.000596518511394103,0.00032295990291964616,0.0003230245018957723,0.00038807650632360316,0.00038814110529972927,1.0,-0.5,0.5
0.02,0.0005,0.99,123,True,4546,224,0.7,0.3,0.0,0.63285000000002,0.3122999999999985,0.05485000000000001,0.9899494936611666,0.9935412398247404,0.9963879440258111,0.9979467740827899,0.000287100096772517,5.7820108592502366e-05,0.00020036993388376347,0.000596518511394103,0.0003961485775103396,0.0003962131764864657,0.00040455828418591694,0.00040462288316204305,1.0,-0.5,0.5
0.02,0.0005,0.99,1024,True,5554,217,0.7,-0.4,0.7,0.6595000000000225,-0.32084999999999,0.6613500000000224,0.37416573867739417,0.35225730381623455,0.4172155258376604,0.3976092483081219,0.000685889516709846,9.883773175573771e-05,0.0005376329190762394,0.000596518511394103,5.888559231786365e-05,5.895019129398976e-05,9.658211558266562e-05,9.664671455879173e-05,1.0,-0.5,0.5
0.02,0.001,0.9,42,True,2760,54,-0.2,-0.0,1.2,0.8268499999999994,0.0927500000000015,0.08039999999999974,1.4764823060233399,1.4553374982493528,0.7465906810294394,0.7523633707148806,0.0002847969492679249,0.0001142090906053822,0.00011348331335985157,0.000596518511394103,0.00048303519803425147,0.0004830997970103776,0.00028409072445683813,0.00028415532343296424,1.0,-0.5,0.5
0.02,0.001,0.9,123,True,2820,257,1.0,-0.3,0.3,0.48025000000000007,0.032049999999995686,0.48769999999998037,0.28284271247461906,0.29516807963003405,0.7438874612466565,0.7329451292170691,0.00068665723254471,0.00012082779109267795,0.000505415545905693,0.000596518511394103,9.110296548841006e-05,9.116756446453616e-05,0.00027770087017932646,0.00027776546915545257,1.0,-0.5,0.5
0.02,0.001,0.9,1024,True,2887,255,1.0,-0.5,0.5,0.6465499999999984,0.024449999999998903,0.32900000000000906,0.0,0.023272891483981865,0.6551455601620123,0.6509626602532732,0.0008005970668125183,0.00013605237027894352,0.000596518511394103,0.000596518511394103,0.0,6.459897612610867e-08,0.0002545893611803332,0.0002546539601564593,1.0,-0.5,0.5
0.02,0.001,0.95,42,True,2763,282,1.2,0.1,-0.3,1.036600000000025,0.1475000000000004,-0.18410000000000426,1.019803902718557,1.0360764770277866,0.9426497865061065,0.9554321170974001,0.0004972693193216057,0.00015287114356760936,0.00026796260397019163,0.000596518511394103,0.0003285559074239114,0.0003286205064000375,0.00032974046262091626,0.00032980506159704237,1.0,-0.5,0.5
0.02,0.001,0.95,123,True,2820,230,0.8,-0.5,0.7,0.4391499999999922,-0.11005000000000022,0.6709000000000173,0.28284271247461895,0.2595698209906371,0.7041452513508946,0.687224994238728,0.0007621053115000061,0.0001157053910491449,0.0005885472249262888,0.000596518511394103,7.971286467814268e-06,8.035885443940377e-06,0.00022157472002708092,0.00022163931900320703,1.0,-0.5,0.5
0.02,0.001,0.95,1024,True,2887,248,0.9,-0.0,0.1,1.078799999999991,-0.21374999999999547,0.13494999999999843,0.6480740698407861,0.6560605757928993,0.47054224571232955,0.4863743372826179,0.0004965016034867416,9.148375470132524e-05,0.00035927597143475376,0.000596518511394103,0.0002372425399593493,0.0002373071389354754,0.00013864058950806182,0.00013870518848418793,1.0,-0.5,0.5
0.02,0.001,0.99,42,True,2760,271,1.1,-0.0,-0.1,0.9744499999999711,0.07450000000000001,-0.04894999999999962,0.7874007874011811,0.8022347627837031,0.7950151916787509,0.806112499773722,0.0005349933587992536,0.00012869824611695636,0.0003419459896238191,0.000596518511394103,0.00025457252177028394,0.00025463712074641004,0.0002819470288858555,0.0002820116278619816,1.0,-0.5,0.5
0.02,0.001,0.99,123,True,2820,271,1.1,-0.0,-0.1,0.48600000000000704,0.04270000000000011,0.47129999999998745,0.7874007874011811,0.8022347627837031,0.7480260556959186,0.7376394829602262,0.0005349933587992536,0.00012869824611695636,0.0003419459896238191,0.000596518511394103,0.00025457252177028394,0.00025463712074641004,0.00028177790416886845,0.00028184250314499456,1.0,-0.5,0.5
0.02,0.001,0.99,1024,True,2887,246,0.9,-0.2,0.3,0.8141000000000207,-0.11334999999999723,0.2992499999999999,0.3741657386773941,0.3792530966983047,0.47366401066578245,0.47475043773943887,0.0006104414377545498,0.00010040177384806835,0.0004598387769824473,0.000596518511394103,0.00013667973441165574,0.00013674433338778185,0.000179165763631758,0.0001792303626078841,1.0,-0.5,0.5
0.02,0.002,0.9,42,True,1504,304,1.5,-0.1,-0.4,0.9452127659574489,-0.06682180851063645,0.12160904255319818,1.104536101718726,1.125441958414215,0.5777756513332285,0.5873815182026727,0.000668946786558182,0.00023874754435332287,0.0003108254700281977,0.000596518511394103,0.00028569304136590533,0.00028575764034203144,0.0002044804868103424,0.00020454508578646852,1.0,-0.5,0.5
0.02,0.002,0.9,123,True,1640,131,0.2,-0.5,1.3,0.28189024390243306,-0.21189024390243905,0.92999999999998,1.1313708498984762,1.108097958414494,0.8852055430017854,0.8639114130185952,0.0006466300455624697,0.00013099621459835992,0.00045013572366492985,0.000596518511394103,0.0001463827877291732,0.0001464473867052993,0.00021867127141964,0.0002187358703957661,1.0,-0.5,0.5
0.02,0.002,0.9,1024,True,1217,82,-0.1,0.8,0.3,0.009695973705832946,0.5114215283483922,0.47888249794576376,1.7146428199482249,1.7061418676601807,1.4156699902851817,1.4045513408414416,-0.00015171651014705213,3.256881051210757e-05,-0.0002005697259152135,0.000596518511394103,0.0007970882373093166,0.0007971528362854427,0.0006152767866691761,0.0006153413856453022,1.0,-0.5,0.5
0.02,0.002,0.95,42,True,1504,304,1.5,-0.1,-0.4,0.9565824468085133,-0.07067819148935986,0.11409574468085724,1.104536101718726,1.125441958414215,0.5788992947494447,0.5890146267693263,0.000668946786558182,0.00023874754435332287,0.0003108254700281977,0.000596518511394103,0.00028569304136590533,0.00028575764034203144,0.0002030808316969295,0.0002031454306730556,1.0,-0.5,0.5
0.02,0.002,0.95,123,True,1640,131,0.2,-0.5,1.3,0.2445731707317001,-0.25487804878048775,1.0103048780487585,1.1313708498984762,1.108097958414494,0.944015642830338,0.9219806601954874,0.0006466300455624697,0.00013099621459835992,0.00045013572366492985,0.000596518511394103,0.0001463827877291732,0.0001464473867052993,0.00021383132702283562,0.00021389592599896172,1.0,-0.5,0.5
0.02,0.002,0.95,1024,True,1217,125,0.1,0.9,0.0,0.030320460147904835,0.41462612982743813,0.5550534100246475,1.7378147196982767,1.7341789100231588,1.3341102822953694,1.3216145438214257,-0.00017019467196844414,2.3432172210355292e-05,-0.0002053429302839771,0.000596518511394103,0.0008018614416780801,0.0008019260406542062,0.0005622250281356191,0.0005622896271117452,1.0,-0.5,0.5
0.02,0.002,0.99,42,True,1504,243,0.9,-0.5,0.6,0.6832446808510523,-0.20066489361702125,0.5174202127659685,0.14142135623730948,0.1181484647533276,0.4361638475794074,0.42400691504943616,0.0007813511891562622,0.00012428863563823984,0.0005949182356989024,0.000596518511394103,1.6002756952006487e-06,1.6648746713267574e-06,0.0001459803261838857,0.00014604492516001182,1.0,-0.5,0.5
0.02,0.002,0.99,123,True,1640,131,0.2,-0.5,1.3,0.2445731707317001,-0.25487804878048775,1.0103048780487585,1.1313708498984762,1.108097958414494,0.944015642830338,0.9219806601954874,0.0006466300455624697,0.00013099621459835992,0.00045013572366492985,0.000596518511394103,0.0001463827877291732,0.0001464473867052993,0.00021383132702283562,0.00021389592599896172,1.0,-0.5,0.5
0.02,0.002,0.99,1024,True,1217,71,-0.1,-0.3,1.4,0.0548069022185732,0.037304847986850416,0.9078882497945723,1.4352700094407325,1.412344132969531,1.1612318097969507,1.1421327398003145,0.0004749525783258933,0.00014323929230166757,0.00026009363987339193,0.000596518511394103,0.0003364248715207111,0.0003364894704968372,0.0003894463797742004,0.00038951097875032653,1.0,-0.5,0.5
0.05,0.0001,0.9,42,True,28501,100,-0.0,0.5,0.5,0.41409999999999675,0.262900000000001,0.32299999999999934,1.4142135623730951,1.4027219213749178,0.9780716844894374,0.9714462351072466,3.8439118910916327e-05,3.6401302477127505e-05,-1.6162834804774934e-05,0.000596518511394103,0.000612681346198878,0.0006127459451750041,0.0003994864358034365,0.0003995510347795626,1.0,-0.5,0.5
0.05,0.0001,0.9,123,True,22742,192,0.5,0.2,0.3,0.19830000000000092,0.12225000000000162,0.6794500000000003,0.8831760866327847,0.8778768568804738,1.0305921865607175,1.0150711554943324,0.000305578258593909,4.350265198056361e-05,0.00024032428062306362,0.000596518511394103,0.00035619423077103943,0.00035625882974716554,0.00037945813320857205,0.00037952273218469816,1.0,-0.5,0.5
0.05,0.0001,0.9,1024,True,24133,133,0.2,-0.3,1.1,0.43644999999999845,0.33090000000000225,0.232649999999997,1.019803902718557,0.9972279845636238,1.0389703725323485,1.0345299800555234,0.0005326902112946615,9.896118407991047e-05,0.0003842484351747958,0.000596518511394103,0.00021227007621930726,0.00021233467519543337,0.00043111770376389944,0.00043118230274002555,1.0,-0.5,0.5
0.05,0.0001,0.95,42,True,26193,276,1.2,-0.5,0.3,0.26659999999999956,-0.14635000000000384,0.8797500000000231,0.282842712474619,0.3061156039586008,0.8984174669940559,0.8780994510866473,0.0008390888221250304,0.00016912130971517727,0.0005854068575522645,0.000596518511394103,1.1111653841838591e-05,1.11762528179647e-05,0.0002484732107849304,0.0002485378097610565,1.0,-0.5,0.5
0.05,0.0001,0.95,123,True,22742,291,1.3,0.1,-0.4,0.35554999999999404,-0.0037500000000003863,0.6481999999999776,1.1224972160321824,1.14019166546891,0.826766656923222,0.8111697546291868,0.0005165151969778617,0.00018048026761270842,0.0002457947955587991,0.000596518511394103,0.00035072371583530395,0.00035078831481143006,0.00028510758021692143,0.00028517217919304754,1.0,-0.5,0.5
0.05,0.0001,0.95,1024,True,25604,186,0.5,-0.4,0.9,0.43259999999999865,0.16315000000000743,0.4042499999999968,0.6480740698407861,0.625236013504476,0.8779970073980958,0.8694233905704915,0.0006473977613973338,9.547238641906885e-05,0.0005041891817687305,0.000596518511394103,9.23293296253725e-05,9.239392860149861e-05,0.0003473953116960577,0.0003474599106721838,1.0,-0.5,0.5
0.05,0.0001,0.99,42,True,25793,203,0.6,-0.3,0.7,0.5810000000000026,-0.24985000000000723,0.6688500000000228,0.48989794855663565,0.46988713986941005,0.5163781027503024,0.4978354750374254,0.0006096737219196857,8.44505671734239e-05,0.00048299787115954986,0.000596518511394103,0.00011352064023455318,0.00011358523921067929,0.0001373354176620404,0.00013740001663816652,1.0,-0.5,0.5
0.05,0.0001,0.99,123,True,22742,216,0.7,-0.5,0.8,0.6606000000000215,-0.40169999999999983,0.741099999999976,0.42426406871192857,0.4009911772279467,0.42776682900848434,0.40548758867650864,0.0007428594338437501,0.00011030263651165878,0.000577405479076262,0.000596518511394103,1.9113032317841076e-05,1.9177631293967184e-05,6.328149327291784e-05,6.334609224904395e-05,1.0,-0.5,0.5
0.05,0.0001,0.99,1024,True,25604,247,0.9,-0.1,0.2,0.6633500000000058,0.09825000000000254,0.23839999999999514,0.5099019513592785,0.5168405897687237,0.7346229270857272,0.7333091871292541,0.0005534715206206456,9.524210873669301e-05,0.00041060835751560606,0.000596518511394103,0.00018591015387849698,0.0001859747528546231,0.0002902025026301038,0.0002902671016062299,1.0,-0.5,0.5
0.05,0.0005,0.9,42,True,4897,301,1.5,-0.4,-0.1,0.6582999999999906,0.2924499999999996,0.04925000000000012,0.7874007874011811,0.810398513157285,0.9736074439937309,0.9757265126797305,0.0008398565379598944,0.0002395187151667647,0.0004805784652097474,0.000596518511394103,0.00011594004618435563,0.00011600464516048174,0.0003928092456680752,0.00039287384464420133,1.0,-0.5,0.5
0.05,0.0005,0.9,123,True,4546,245,0.9,-0.3,0.4,0.6184000000000026,0.09054999999999468,0.29104999999999404,0.2449489742783178,0.24605208285650665,0.7335038956951724,0.7299912265664463,0.0006674113548884539,0.00010696275003545128,0.000506967229835277,0.000596518511394103,8.955128155882606e-05,8.961588053495216e-05,0.000289468238611069,0.0002895328375871951,1.0,-0.5,0.5
0.05,0.0005,0.9,1024,True,5999,253,0.9,0.5,-0.4,0.6702500000000124,0.08819999999999942,0.24155000000000446,1.3490737563232043,1.3589966513924354,0.7221569808566478,0.7209061291690828,0.00021165201781722092,9.371165066459992e-05,7.108454182032104e-05,0.000596518511394103,0.000525433969573782,0.0005254985685499081,0.0002847128239822776,0.0002847774229584037,1.0,-0.5,0.5
0.05,0.0005,0.95,42,True,4899,286,1.3,-0.4,0.1,0.4807499999999977,0.23095000000000052,0.28830000000000505,0.5099019513592785,0.5325228770847543,0.9212629130709654,0.9160483824087077,0.0008013647826473824,0.00018526552900435524,0.0005234664891408496,0.000596518511394103,7.305202225325348e-05,7.311662122937959e-05,0.0003741691792801821,0.0003742337782563082,1.0,-0.5,0.5
0.05,0.0005,0.95,123,True,4546,131,0.2,-0.5,1.3,0.4694500000000226,-0.024899999999999048,0.5554499999999905,1.1313708498984762,1.108097958414494,0.7143374657680891,0.7010939444592595,0.0006466300455624697,0.00013099621459835992,0.00045013572366492985,0.000596518511394103,0.0001463827877291732,0.0001464473867052993,0.00025340543025221277,0.0002534700292283389,1.0,-0.5,0.5
0.05,0.0005,0.95,1024,True,5999,229,0.7,0.8,-0.5,0.6533000000000051,0.23555000000000112,0.11115000000000473,1.6673332000533068,1.6743896244956322,0.9013539898397268,0.9024233588689244,2.250511102996352e-06,7.056113861327569e-05,-0.00010359119681691718,0.000596518511394103,0.0007001097082110202,0.0007001743071871463,0.0003622152037411487,0.00036227980271727483,1.0,-0.5,0.5
0.05,0.0005,0.99,42,True,4900,279,1.2,-0.2,0.0,0.015599999999999581,-0.07579999999999727,1.0601999999999843,0.6164414002968976,0.6352799498005776,1.2094680814308352,1.1884937932990396,0.000668179070723318,0.00015469032679935927,0.0004361435805242791,0.000596518511394103,0.00016037493086982395,0.00016043952984595006,0.0003608386913031026,0.0003609032902792287,1.0,-0.5,0.5
0.05,0.0005,0.99,123,True,4546,293,1.4,-0.5,0.1,1.2096500000000376,-0.34690000000000004,0.1372499999999986,0.565685424949238,0.5889583164332198,0.44607207377285657,0.46729137739883336,0.0008775805774375425,0.00021491220935784615,0.0005552122634007733,0.000596518511394103,4.1306247993329716e-05,4.1370846969455825e-05,8.617354109913191e-05,8.623814007525802e-05,1.0,-0.5,0.5
0.05,0.0005,0.99,1024,True,5554,217,0.7,-0.4,0.7,0.6595000000000225,-0.32084999999999,0.6613500000000224,0.37416573867739417,0.35225730381623455,0.4172155258376604,0.3976092483081219,0.000685889516709846,9.883773175573771e-05,0.0005376329190762394,0.000596518511394103,5.888559231786365e-05,5.895019129398976e-05,9.658211558266562e-05,9.664671455879173e-05,1.0,-0.5,0.5
0.05,0.001,0.9,42,True,2760,228,0.7,0.7,-0.4,0.5554500000000075,0.20245000000000238,0.24210000000000068,1.5297058540778354,1.536323315823006,0.8703867617329645,0.8671629380463483,5.922042823690051e-05,6.521031045710589e-05,-3.859503744875832e-05,0.000596518511394103,0.0006351135488428613,0.0006351781478189874,0.0003515072802163531,0.0003515718791924792,1.0,-0.5,0.5
0.05,0.001,0.9,123,True,2820,156,0.3,0.1,0.6,0.6292999999999945,0.2166500000000061,0.15404999999999683,0.9273618495495703,0.9133517156387225,0.8778878715416992,0.8777323907196465,0.000324056420415301,4.751107948411353e-05,0.0002527898011891307,0.000596518511394103,0.0003437287102049723,0.00034379330918109843,0.0003533593228437965,0.0003534239218199226,1.0,-0.5,0.5
0.05,0.001,0.9,1024,True,2887,195,0.5,0.5,0.0,0.47339999999999977,0.06064999999999801,0.4659499999999963,1.224744871391589,1.2249659699265223,0.7699320651849735,0.7596879581385604,0.00013466850719219664,3.643548428741321e-05,8.001528076107682e-05,0.000596518511394103,0.0005165032306330262,0.0005165678296091523,0.0002921198977301929,0.000292184496706319,1.0,-0.5,0.5
0.05,0.001,0.95,42,True,2760,44,-0.3,0.9,0.4,0.3461500000000173,0.39370000000001015,0.260149999999995,1.913112646970899,1.9029046799436076,1.1330258315678412,1.1272369969204783,-0.00024717818259346836,5.112123615246583e-05,-0.0003238600368221671,0.000596518511394103,0.0009203785482162701,0.0009204431471923962,0.00047700448770361415,0.00047706908667974026,1.0,-0.5,0.5
0.05,0.001,0.95,123,True,2820,24,-0.4,0.7,0.7,0.55334999999999,0.15084999999999868,0.29580000000000306,1.8547236990991407,1.8406197558003037,0.8153524299344462,0.8107783264972557,-0.0001524842259819162,7.700613046042111e-05,-0.00026799342167254785,0.000596518511394103,0.000864511933066651,0.000864576532042777,0.00032557792627301696,0.00032564252524914307,1.0,-0.5,0.5
0.05,0.001,0.95,1024,True,2887,223,0.7,0.2,0.1,0.6267500000000048,-0.05425000000000097,0.42750000000000016,0.8602325267042626,0.8624574837957253,0.5858881079182232,0.5778477015765109,0.00034407001390642113,5.947583581637043e-05,0.0002548562601818655,0.000596518511394103,0.00034166225121223754,0.00034172685018836365,0.00021863950280111977,0.00021870410177724588,1.0,-0.5,0.5
0.05,0.001,0.99,42,True,2760,298,1.4,-0.0,-0.4,1.1819000000000364,0.07450000000000001,-0.25639999999999386,1.104536101718726,1.1239787888932757,0.9670981439336982,0.9832103356342755,0.0005927309917680218,0.00020837365862746895,0.0002801705038268184,0.000596518511394103,0.0003163480075672846,0.00031641260654341073,0.0003100951269527061,0.0003101597259288322,1.0,-0.5,0.5
0.05,0.001,0.99,123,True,2820,305,1.5,-0.0,-0.5,0.8682,0.10619999999999982,0.025599999999999696,1.224744871391589,1.244954170094808,0.7809641733139876,0.7884938845935395,0.000611976869424278,0.00024129310956752406,0.0002500372050729919,0.000596518511394103,0.00034648130632111115,0.00034654590529723726,0.00029252963442150234,0.00029259423339762845,1.0,-0.5,0.5
0.05,0.001,0.99,1024,True,2887,295,1.4,-0.3,-0.1,1.2323500000000398,-0.19700000000000528,-0.035350000000000124,0.7483314773547882,0.7703599588830599,0.6575675972856444,0.6769076442200403,0.0007636407431697342,0.00020809285583767254,0.0004515014594132254,0.000596518511394103,0.00014501705198087766,0.00014508165095700377,0.0001670981582011737,0.0001671627571772998,1.0,-0.5,0.5
